PropertyID,Address,City,State,ZipCode,Type,Price,SquareFeet,Bedrooms,Bathrooms,AgentID
P001654,1142 mike flat ct,Portland,OR,97204,Residential,1962319,1956,1,5,A00074
P001655,1745 Cynthia Valleys Way,Kansas City,MO,19103,Residential,1573050,1772,5,,A00023
P001656,6234 Jones Field Way,Phoenix,AZ,2101,Commercial,1645011,23503,,3,A00136
P001657,6900 Cynthia Ports Pl,Memphis,TN,76105,Residential,733117,4501,4,3,A00025
P001658,703 Aaron Creek Way,Detroit,MI,97201,Residential,704247,4648,4,4,A00110
P001659,5921 Eric Courts Ct,Albuquerque,NM,95822,Commercial,1450238,,,,A00052
P001660,597 Matthews Canyon Ave,OMAHA,NE,85708,Residential,253293,2159,4,1,A00155
P001661,5172 Green Dale Dr,New York,NY,10003,Commercial,1229182,17883,,2,A00124
P001662,7132 Davies Circles Pl,Long Beach,CA,89102,Residential,1908943,1551,1,,A00155
P001663,6954 King Stravenue Dr,Boston,MA,68108,Residential,352752,5724,,2,A00125
P001664,7601 Traci Plains Way,Tucson,AZ,85006,Commercial,617570,3750,,1,A00096
P001665,5999 Stacy Hill Ct,San Antonio,TX,53207,Residential,644935,4407,2,4,A00030
P001666,9667 Michelle Meadow St,Atlanta,GA,77001,Residential,1028080,2520,4,2,A00096
P001667,1494 Williams Spring Ct,San Antonio,TX,37203,Residential,1570598,4882,5,5,A00117
P001668,6948 Grace Station St,PHILADELPHIA,PA,92108,Commercial,472208,26619,,5,A00059
P001669,1326 White Junctions Ln,New York,NY,19114,Commercial,637790,49068,,10,A00124
P001670,5755 Stevenson Road Blvd,Denver,CO,75209,Commercial,1038097,3445,,,A00069
P001671,3450 Mack Trail Ter,Colorado Springs,CO,95816,Commercial,1679842,1558,,3,A00121
P001672,4178 Stone Ford Ct,Fort Worth,TX,85701,Commercial,1610630,26706,,6,A00136
P001673,1929 Hernandez Drive Ter,Raleigh,NC,43201,Commercial,693581,7800,,8,A00040
P001674,3856 Joshua Vista Blvd,Las Vegas,NV,98107,Commercial,1150125,11315,,10,A00114
P001675,2548 Brooke Expressway Dr,Miami,FL,98110,Commercial,894220,,,2,A00108
P001676,9296 Solis Greens Ct,Indianapolis,IN,90004,Commercial,532296,26262,,3,A00018
P001677,8022 Janice Streets St,Memphis,TN,92110,Commercial,706071,,,7,A00077
P001678,5973 Laura Spurs Way,BALTIMORE,MD,75209,Commercial,362207,21058,,4,A00130
P001679,2566 Walsh Burgs Dr,COLORADO SPRINGS,CO,43203,Commercial,1625282,28635,,2,A00057
P001680,3231 Teresa Spur Ter,Jacksonville,FL,87108,Commercial,1906618,24841,,1,A00128
P001681,1436 Singh Plains Rd,Denver,CO,77004,Residential,1178629,,1,5,A00001
P001682,1883 David Ways Ct,MESA,AZ,27605,Commercial,223798,15105,,7,A00047
P001683,5049 Patricia Stream Ct,San Francisco,CA,38108,Residential,1372432,1397,4,3,A00146
P001684,2118 Hunt View Blvd,austin,TX,2104,Commercial,480045,37480,,6,A00103
P001685,206 Erika Port Rd,Louisville,KY,30310,Commercial,1239742,,,3,A00114
P001686,7807 Robert Knolls Way,Miami,FL,87107,Residential,1729258,4460,6,1,A00023
P001687,7506 Rodriguez Stravenue Ave,Baltimore,MD,78703,Residential,496084,2976,6,3,A00091
P001688,8825 Anderson Heights Way,San Francisco,CA,85008,Commercial,438401,,,5,A00134
P001689,4388 Garcia Stream Rd,columbus,OH,85202,Commercial,534831,,,5,A00053
P001690,8940 Wood Glen Ln,San Antonio,TX,97206,Residential,1347113,5072,2,2,A00101
P001691,7924 Rodriguez Lodge Ave,Tucson,AZ,98109,Residential,1175650,5386,3,3,A00106
P001692,3692 Thomas Village Ln,Boston,MA,95816,Residential,1206985,5984,5,1,A00155
P001693,7706 Trujillo Lights Rd,Louisville,KY,2105,Commercial,1378686,42139,,5,A00084
P001694,5685 Vanessa Meadow Ter,Columbus,OH,68105,Residential,1361829,4824,3,5,A00110
P001695,4164 Jose Cliffs St,Columbus,OH,78723,Commercial,1615970,,,8,A00117
P001696,158 Fowler Cliffs St,Charlotte,NC,48210,Commercial,1043761,15723,,1,A00049
P001697,4050 Collins Cliff Dr,Los Angeles,CA,94110,Commercial,1991960,5786,,1,A00127
P001698,3819 Lindsey Fort Ave,detroit,MI,77003,Residential,1646194,1787,6,5,A00058
P001699,7282 Kevin Motorway Way,Memphis,TN,95814,Residential,1473553,3004,,2,A00098
P001700,8709 Johnson Curve Ave,Fresno,CA,85705,Commercial,427238,26636,,4,A00046
P001701,6459 Gonzalez Neck Pl,INDIANAPOLIS,IN,46208,Residential,721634,2707,4,5,A00024
P001702,1946 Jeremy Park Way,Philadelphia,PA,78722,Residential,1995298,2080,,1,A00136
P001703,7085 Patty Glen Ter,omaha,NE,93701,Residential,1444827,2166,3,2,A00001
P001704,1330 Hill Coves Ct,Seattle,WA,43210,Commercial,1790443,3629,,3,A00090
P001705,9449 Wright Lake St,los angeles,CA,95823,Commercial,306946,7955,,8,A00090
P001706,747 young port st,Fort Worth,TX,94102,Residential,1475867,4065,2,2,A00115
P001707,2845 Kristine Stream St,LONG BEACH,CA,19102,Commercial,495147,2469,,7,A00128
P001708,8084 Rachel Corner Ter,new york,NY,97203,Residential,888119,2797,3,4,A00129
P001709,8033 Kelly Throughway Ave,Memphis,TN,90810,Residential,574109,3291,6,2,A00057
P001710,6216 BROWN SPRINGS AVE,Chicago,IL,60607,Residential,363889,4617,2,1,A00131
P001711,6706 Frey Springs Rd,Detroit,MI,85008,Residential,1529198,5043,2,4,A00118
P001712,6974 Karen Squares Blvd,tucson,AZ,37208,Residential,844280,4363,1,3,A00079
P001713,409 Dawn Turnpike Rd,Miami,FL,80907,Residential,432740,2961,6,,A00010
P001714,6797 Elliott Spurs St,HOUSTON,TX,78722,Residential,887038,5233,2,2,A00090
P001715,1885 Randy Rapid Ln,Omaha,NE,46204,Residential,669378,853,5,4,A00120
P001716,1227 RIVERA WALKS PL,Atlanta,GA,30303,Residential,1837139,,5,4,A00030
P001717,2516 Cathy Divide Ct,Phoenix,AZ,77009,Residential,1847351,4028,3,1,A00039
P001718,9543 Eric Cove Way,Fort Worth,TX,53210,Residential,1132070,4147,,,A00038
P001719,6684 Cynthia Extensions Ter,Columbus,OH,80209,Residential,1242812,5551,3,1,A00128
P001720,2698 Lisa Tunnel Blvd,Boston,MA,2103,Residential,1772014,1121,3,4,A00088
P001721,8693 ANDREW DRIVES CT,Boston,MA,48209,Commercial,711082,11424,,7,A00065
P001722,737 Gray Rue Ave,Indianapolis,IN,27610,Commercial,1594236,9973,,5,A00020
P001723,409 Berry Spur Way,Houston,TX,77001,Commercial,753445,,,8,A00085
P001724,6441 Moore Ford St,Seattle,WA,46205,Residential,1705111,4140,2,3,A00044
P001725,7780 Amber Field Blvd,San Antonio,TX,93705,Residential,495909,4228,6,2,A00008
P001726,8194 Christopher Gateway St,Las Vegas,NV,19101,Residential,1573752,3302,6,5,A00108
P001727,5079 Joseph Pine Ln,Boston,MA,97209,Residential,613485,3305,6,1,A00108
P001728,8431 Natalie Spur Ter,San Diego,CA,85202,Residential,1765493,4770,3,3,A00132
P001729,6728 Wright Manor Blvd,Baltimore,MD,33127,Residential,1329513,3582,1,1,A00082
P001730,8110 Bell Corners Ln,Baltimore,MD,85706,Commercial,206411,29396,,8,A00135
P001731,7079 Green Row Dr,Fort Worth,TX,80902,Residential,1918453,1541,5,2,A00147
P001732,264 Bruce Isle Dr,Mesa,AZ,21205,Residential,1761427,722,6,2,A00012
P001733,8160 Rogers Land Ave,BOSTON,MA,43210,Residential,674936,5273,4,4,A00130
P001734,8033 JENNIFER LANE BLVD,Mesa,AZ,46204,Commercial,1420494,16467,,5,A00023
P001735,7268 MEGAN STRAVENUE AVE,NASHVILLE,TN,94102,Residential,990145,4145,6,,A00095
P001736,9813 White Drive St,Chicago,IL,48210,Residential,676701,4020,6,1,A00132
P001737,5039 Kimberly Square Pl,Kansas City,MO,77010,Commercial,569386,7583,,2,A00036
P001738,7803 Melinda Garden Way,Milwaukee,WI,85006,Commercial,745320,47922,,9,A00007
P001739,7684 Malone Alley Dr,Austin,TX,48203,Residential,326362,1795,6,5,A00006
P001740,859 Kyle Grove Pl,LONG BEACH,CA,92101,Residential,1645194,1655,4,1,A00093
P001741,3594 Lauren Skyway Ct,Jacksonville,FL,87109,Commercial,1695147,24540,,7,A00013
P001742,8174 Miller Plains Ter,Louisville,KY,87104,Residential,1159475,1663,2,2,A00027
P001743,2903 Steven Extension St,dallas,TX,93703,Commercial,375467,32675,,6,A00093
P001744,1763 Jason Haven Blvd,Charlotte,NC,90802,Residential,1157297,2709,5,1,A00151
P001745,5938 Stephanie Wells Rd,Denver,CO,95816,Residential,211642,3227,2,1,A00137
P001746,1469 Morgan Mission Ave,Austin,TX,98104,Commercial,1118780,49388,,3,A00049
P001747,8399 Santiago Club Pl,San Diego,CA,60610,Residential,265515,1634,6,2,A00043
P001748,7287 Hurst Parkways Way,Louisville,KY,87105,Commercial,1902662,7073,,5,A00141
P001749,9591 jacob avenue ter,San Antonio,TX,95823,Commercial,499304,41458,,7,A00147
P001750,1517 Martha Villages Ave,Indianapolis,IN,23457,Residential,671800,612,4,5,A00069
P001751,1853 Keith Island Rd,Albuquerque,NM,87109,Residential,1815954,5775,6,1,A00032
P001752,5537 Foley Lakes Ct,nashville,TN,37203,Residential,1491406,1622,2,3,A00069
P001753,9273 Reyes Streets Pl,Indianapolis,IN,2105,Residential,496535,1364,1,5,A00088
P001754,4674 LARSEN HARBORS WAY, San Francisco ,CA,64113,Commercial,1128394,49647,,7,A00080
P001755,6600 Donna Track Ter,Miami,FL,75210,Residential,676660,1979,4,3,A00008
P001756,5381 Cole Stream Ter,Milwaukee,WI,98110,Residential,376783,2977,5,2,A00121
P001757,8630 Parker Inlet Ln,sacramento,CA,40206,Commercial,797393,39118,,10,A00035
P001758,1822 Willie Throughway Rd,San Diego,CA,95819,Commercial,674672,12153,,2,A00002
P001759,864 Joseph Gateway Rd,Kansas City,MO,10005,Commercial,1326191,5121,,1,A00012
P001760,6291 SMALL LAKE WAY,Philadelphia,PA,85003,Residential,357199,2634,1,,A00028
P001761,1155 Daniel Club St,San Francisco,CA,68102,Residential,870878,1789,5,1,A00123
P001762,6543 Jerry Stream Ln,Denver,CO,85006,Residential,858747,3649,1,2,A00133
P001763,8430 Erin Track Ave,Baltimore,MD,64102,Commercial,1895117,14881,,6,A00047
P001764,7087 Monroe Neck Ln,HOUSTON,TX,19104,Commercial,1472901,24611,,6,A00076
P001765,4235 Baker Walk Pl,Nashville,TN,97210,Commercial,1723814,23154,,10,A00096
P001766,3627 Manuel Square Dr,Boston,MA,27603,Commercial,359592,19348,,,A00037
P001767,656 Rebecca Route Ter,Virginia Beach,VA,78209,Commercial,1446416,23719,,7,A00094
P001768,3017 Owens Highway Ter,SAN ANTONIO,TX,94111,Residential,851701,3290,6,3,A00091
P001769,3796 Garcia Walks Ter,Jacksonville,FL,19106,Residential,812593,2130,4,5,A00006
P001770,2979 Justin Plain Ln,San Francisco,CA,30310,Residential,884717,5680,,5,A00006
P001771,6911 Tracy Loop St,Charlotte,NC,77005,Commercial,439561,48539,,1,A00115
P001772,9747 Morgan Stravenue Pl,Louisville,KY,30309,Commercial,1691005,33409,,9,A00092
P001773,177 Michael Tunnel St,Memphis,TN,68108,Residential,1406496,1804,3,2,A00143
P001774,8794 Harris Park Ln,Boston,MA,87104,Residential,1759874,3881,,1,A00137
P001775,671 Watson Forest Pl,sacramento,CA,87105,Commercial,1255529,27264,,3,A00085
P001776,7680 Davis Road Ter,Baltimore,MD,30301,Commercial,340352,30457,,7,A00016
P001777,3726 mora shores dr,Philadelphia,PA,37208,Commercial,913843,,,4,A00046
P001778,275 Joanne Orchard Ct,Boston,MA,80206,Residential,1707192,4518,5,5,A00045
P001779,4625 Weaver Spurs Way,Fort Worth,TX,78207,Residential,1760737,5713,,3,A00064
P001780,4246 Romero Trafficway Rd,Atlanta,GA,60607,Commercial,212309,,,3,A00037
P001781,4848 Bowen Road Way,Colorado Springs,CO,28210,Commercial,1534920,33994,,6,A00083
P001782,9077 Katelyn Corners St,DETROIT,MI,27603,Commercial,1923792,38892,,4,A00046
P001783,4237 Rickey Port Pl,Raleigh,NC,90006,Commercial,1140535,42278,,2,A00129
P001784,323 Freeman Fords Ln,Las Vegas,NV,32099,Commercial,1862052,18243,,3,A00043
P001785,1881 Malone Ridges Way,San Diego,CA,97212,Commercial,802932,23226,,4,A00040
P001786,5135 Smith Cape Rd,Austin,TX,32202,Residential,207947,2122,4,2,A00100
P001787,7282 Zimmerman View Pl,Indianapolis,IN,77010,Commercial,435164,31228,,2,A00052
P001788,6457 Anderson Rue Pl,Louisville,KY,19103,Residential,626883,1240,2,3,A00156
P001789,9326 Martin Valley Rd,Philadelphia,PA,10005,Commercial,841537,29443,,1,A00093
P001790,7112 Nicholas Mountains Ct,dallas,TX,89109,Commercial,1393645,1158,,,A00049
P001791,9000 arnold squares way,Milwaukee,WI,43203,Residential,894758,3316,4,4,A00012
P001792,7251 Ashley Ville Ln,VIRGINIA BEACH,VA,89110,Residential,1643010,2422,5,3,A00150
P001793,8514 Olsen Mall Blvd,New York,NY,64110,Residential,874402,,6,3,A00064
P001794,3678 Burton Ways Ave,Sacramento,CA,30308,Commercial,1358782,20552,,4,A00058
P001795,5693 Julie Plains Ct,Tucson,AZ,77002,Commercial,1851867,39468,,2,A00100
P001796,7966 Theresa Unions Ter,SAN FRANCISCO,CA,46218,Residential,182166,3382,4,5,A00024
P001797,258 Roberta Crossroad St,Houston,TX,10013,Commercial,1494908,5612,,3,A00085
P001798,1766 Scott Inlet Ln,FORT WORTH,TX,85206,Commercial,448199,24625,,2,A00154
P001799,8766 Brian Loaf Way,Mesa,AZ,78201,Residential,351261,3654,5,3,A00045
P001800,3642 Robert Overpass Ln,Colorado Springs,CO,85007,Residential,506274,5342,1,,A00012
P001801,6770 Scott Meadow Way,los angeles,CA,92110,Residential,1679155,1171,4,2,A00149
P001802,3621 Ronald Islands Rd,austin,TX,75207,Residential,422693,2688,1,5,A00156
P001803,6938 Ashley Estates Pl,San Diego,CA,64113,Residential,1518359,1285,6,4,A00146
P001804,9561 Kyle Oval Way,Boston,MA,37209,Commercial,550005,33974,,8,A00077
P001805,2184 Mcgee Crossroad St,raleigh,NC,90805,Commercial,533123,7609,,3,A00071
P001806,633 Sandoval Burgs Ter,Miami,FL,85707,Residential,1987450,3439,3,5,A00125
P001807,5456 SETH LAKE TER,Colorado Springs,CO,78208,Commercial,854670,18898,,10,A00030
P001808,5266 Ann Points Ct,Long Beach,CA,94103,Commercial,1799487,28336,,1,A00036
P001809,3015 Amy Rue Dr,BOSTON,MA,85704,Residential,1007063,991,6,5,A00079
P001810,7787 Shawn Dale Rd,Chicago,IL,98110,Residential,634240,1900,5,5,A00146
P001811,2259 Anthony Glens St,charlotte,NC,85205,Commercial,1161444,5463,,10,A00042
P001812,5133 Foster Inlet Ter,Sacramento,CA,53202,Residential,1111208,2877,1,4,A00070
P001813,6609 Reilly Inlet St,Kansas City,MO,38106,Residential,530203,5414,3,1,A00150
P001814,3864 Anna Ridges Pl,Chicago,IL,90011,Residential,1254541,4526,4,5,A00060
P001815,6413 Louis Park Dr,chicago,IL,37210,Commercial,662914,,,2,A00148
P001816,8294 Lutz Bridge Ave,Denver,CO,40204,Commercial,214611,,,6,A00124
P001817,6578 Jessica Oval St,San Francisco,CA,46220,Residential,1823130,4536,3,1,A00156
P001818,6334 George Freeway Ave,Denver,CO,53202,Residential,1768966,2358,6,5,A00005
P001819,183 Justin Freeway Way,Indianapolis,IN,37207,Residential,184652,2659,2,3,A00144
P001820,253 Romero Crescent Way,Houston,TX,10011,Commercial,880730,43995,,10,A00021
P001821,832 Oconnor Manors Rd,Raleigh,NC,40203,Residential,1561631,1807,6,,A00045
P001822,9966 Lopez Heights Pl,Atlanta,GA,43209,Residential,1052658,2987,5,5,A00088
P001823,9330 Tran Ville Blvd,Charlotte,NC,80205,Residential,396005,3969,3,4,A00136
P001824,9551 Peterson Shore Blvd,Raleigh,NC,64105,Residential,512315,,2,1,A00139
P001825,2900 Thomas Springs Ave,Philadelphia,PA,53204,Residential,1175245,5292,4,1,A00129
P001826,8001 Richmond Branch Ct,Detroit,MI,90002,Residential,966029,5753,6,3,A00134
P001827,5723 Lowery Extensions Way,Fresno,CA,76110,Commercial,1694454,17693,,9,A00049
P001828,4760 Chelsea Viaduct Pl,raleigh,NC,98109,Residential,1991794,4679,1,1,A00063
P001829,262 Payne Extensions Dr,Chicago,IL,77002,Commercial,1360792,34164,,4,A00022
P001830,2053 Nicolas Circles Blvd,PHOENIX,AZ,78702,Commercial,1984853,42418,,5,A00055
P001831,6016 Noah Rapid Rd,Mesa,AZ,60608,Residential,852312,3324,5,5,A00040
P001832,9170 Julie Circle Dr,Boston,MA,85710,Residential,1560771,1334,4,4,A00104
P001833,8532 Daisy Oval Blvd,sacramento,CA,68105,Residential,1767732,3146,5,1,A00040
P001834,6647 Travis Motorway Ter,Fresno,CA,94102,Commercial,1766137,18137,,6,A00061
P001835,380 Sweeney Parkways Dr,San Antonio,TX,78207,Commercial,659009,37159,,9,A00066
P001836,211 Stephen Street Ter,Seattle,WA,92102,Commercial,1431967,8843,,2,A00064
P001837,9945 Sims Cliff Ln,New York,NY,94102,Commercial,1671260,6954,,2,A00107
P001838,3545 Cassandra Path Ter,Sacramento,CA,77008,Commercial,527968,13576,,7,A00133
P001839,2539 Gilmore Points Way,San Francisco,CA,78712,Residential,620346,4393,6,5,A00112
P001840,8747 Dickson Hill Ave,LAS VEGAS,NV,75206,Residential,1007674,1473,5,4,A00069
P001841,6277 Smith Neck Ter,Albuquerque,NM,19106,Residential,411711,1420,1,3,A00122
P001842,3834 Blake Grove Ln,Philadelphia,PA,28202,Commercial,1010767,46812,,1,A00116
P001843,9688 Turner Center Way,Los Angeles,CA,10003,Residential,1552593,4154,3,3,A00069
P001844,9306 Austin Extensions Way,Kansas City,MO,33126,Residential,623359,1547,3,1,A00030
P001845,1553 Tina Wells Pl,Philadelphia,PA,80201,Commercial,200194,28990,,6,A00025
P001846,9037 Hayes Squares Ln,Philadelphia,PA,33132,Residential,286653,2525,5,5,A00051
P001847,492 Kylie Crest Blvd,Las Vegas,NV,37205,Residential,1159817,4936,4,4,A00031
P001848,3657 Diaz Radial Ter,Raleigh,NC,90808,Commercial,1431941,3789,,3,A00115
P001849,4851 Edwards Plains Ter,phoenix,AZ,21208,Residential,421334,,5,5,A00106
P001850,4916 Natasha Rapid Dr,Austin,TX,33131,Commercial,1310573,40809,,,A00029
P001851,5031 Angela Rapids Rd,Philadelphia,PA,46208,Residential,1586582,1057,4,5,A00005
P001852,2416 BALLARD CANYON RD,ALBUQUERQUE,NM,76110,Commercial,1757543,18979,,6,A00148
P001853,678 Christina Route Dr,RALEIGH ,NC,32203,Residential,1063089,2264,1,2,A00078
P001854,221 Juan Islands Blvd,Jacksonville,FL,27603,Commercial,1468459,17176,,9,A00011
P001855,697 Stacy Junctions Ter,Baltimore,MD,85206,Residential,1271242,4663,4,4,A00101
P001856,5507 Nichole Divide Ave,Phoenix,AZ,80201,Commercial,1778112,17038,,5,A00067
P001857,3648 Kelsey Route Dr,Atlanta,GA,77001,Commercial,1919759,25808,,6,A00136
P001858,6606 Tina Harbor Pl,Austin,TX,92105,Commercial,1174225,1706,,8,A00154
P001859,5610 Ashley Glens St,Seattle,WA,92109,Residential,869611,2651,1,,A00028
P001860,362 Roach Garden Blvd,detroit,MI,64101,Residential,847499,4728,3,1,A00024
P001861,4446 Bailey Way Rd,Dallas,TX,53210,Commercial,1435532,28347,,5,A00032
P001862,5643 Calvin Inlet Blvd,Fresno,CA,89106,Commercial,1747265,2899,,2,A00079
P001863,8235 David Ranch Blvd,Fresno,CA,38112,Commercial,1096888,35056,,8,A00109
P001864,5679 Norris Estate Rd,Charlotte,NC,40202,Commercial,1267609,37063,,3,A00144
P001865,516 Hall Glens Ave,Tucson,AZ,80204,Residential,1165029,3177,2,2,A00061
P001866,7882 ALICIA CLUB ST,Miami,FL,27601,Commercial,1069907,28889,,2,A00030
P001867,8538 Lori Ranch Ter,Miami,FL,68108,Commercial,1038451,2577,,6,A00078
P001868,8164 Rhodes Vista Ave,Miami,FL,89110,Commercial,942176,,,5,A00037
P001869,5153 Martin Row Blvd,San Antonio,TX,46202,Residential,1074827,3943,6,3,A00110
P001870,9222 Philip Way Pl,Long Beach,CA,68106,Commercial,1203766,,,9,A00001
P001871,3710 Shaffer Mill Ln,Dallas,TX,90006,Residential,1487527,3127,4,5,A00021
P001872,1611 Stacy Point Pl,Nashville,TN,21207,Residential,1063017,5030,5,2,A00088
P001873,3494 Williams Rapids Ter,Chicago,IL,89101,Commercial,848730,41081,,1,A00098
P001874,1285 Becky Trace Ter,Long Beach,CA,80205,Residential,692322,1782,1,2,A00067
P001875,7661 Dalton Trail Dr,Columbus,OH,53207,Commercial,969636,3723,,4,A00009
P001876,878 Bethany Mountain Way,Albuquerque,NM,80211,Commercial,1661619,20582,,6,A00091
P001877,3864 MARTINEZ MALL WAY,Colorado Springs,CO,27601,Residential,999267,,1,2,A00055
P001878,1652 Nicholas Station Pl,Portland,OR,98102,Commercial,1252871,4381,,1,A00080
P001879,7916 Julie Lodge Blvd,San Francisco,CA,60601,Residential,399304,663,5,5,A00131
P001880,1857 Ryan Plaza St,Houston,TX,78722,Residential,1877607,691,3,1,A00014
P001881,1416 Martinez Place Blvd,indianapolis,IN,85004,Residential,995509,1338,6,2,A00026
P001882,1310 Martinez Lane Pl,Austin,TX,92104,Residential,1663159,2494,5,1,A00038
P001883,8895 Gwendolyn Street Ct,Fort Worth,TX,76107,Commercial,1518945,10721,,6,A00011
P001884,2263 Mark Turnpike Dr,San Diego,CA,68103,Residential,899549,4519,6,5,A00110
P001885,1010 JACKSON PARKWAY ST,Colorado Springs,CO,60601,Commercial,740295,26722,,8,A00073
P001886,6787 Young Route Ter,Detroit,MI,21209,Residential,365218,4635,4,2,A00103
P001887,6615 Williamson Plains Ct,Denver,CO,87104,Commercial,334666,34645,,9,A00140
P001888,8886 Terri Run Dr,Mesa,AZ,85206,Residential,1333231,5556,1,3,A00073
P001889,6323 Black Squares Rd,San Diego,CA,80210,Commercial,1508922,14126,,3,A00004
P001890,195 Travis Tunnel Rd,Mesa,AZ,23458,Commercial,881397,48942,,10,A00015
P001891,9580 Jason Vista Ter,Baltimore,MD,77003,Commercial,277630,32948,,7,A00125
P001892,7962 Amanda Station Pl,Dallas,TX,53207,Residential,678193,5145,4,2,A00079
P001893,7353 Cody Brook Way,Sacramento,CA,46218,Residential,633037,5381,5,4,A00150
P001894,6969 Wright Village Way,Indianapolis,IN,40210,Commercial,1713202,49673,,6,A00038
P001895,2026 Jason Park Dr,Atlanta,GA,60604,Residential,527542,5967,6,3,A00152
P001896,5165 Perry Throughway Rd,PHOENIX,AZ,64110,Commercial,1805406,12645,,6,A00133
P001897,6334 Jackson Bypass Ter,Atlanta,GA,95823,Residential,1957310,4912,6,2,A00138
P001898,2781 Bradley Spurs Way,Boston,MA,40210,Residential,984045,,2,3,A00089
P001899,1773 Brian Drive Rd,austin,TX,2107,Residential,1137811,4301,,1,A00075
P001900,6042 Kevin Overpass Ter,HOUSTON,TX,37209,Commercial,258822,16697,,5,A00049
P001901,8707 Jack Trail Dr,indianapolis,IN,75206,Commercial,849391,31135,,,A00106
P001902,3611 Jenny Locks Ct,Los Angeles,CA,43201,Commercial,1919273,36425,,3,A00008
P001903,2170 Jonathan Brooks Ct,Virginia Beach,VA,90806,Commercial,576067,40143,,4,A00056
P001904,5184 Mcbride Trail Ct,Los Angeles,CA,2108,Residential,341714,2023,3,4,A00004
